country_iso3,specification,residual,position,predictive_r_squared,rmse_years,stable_all_specs
GAB,without_tobacco,-8.869980811976191,below,0.7078152641606937,4.078243273881282,False
GBR,without_tobacco,0.18270640451133602,within,0.7078152641606937,4.078243273881282,True
GEO,without_tobacco,-0.647184454470974,within,0.7078152641606937,4.078243273881282,True
GHA,without_tobacco,-2.978746504046427,within,0.7078152641606937,4.078243273881282,True
GMB,without_tobacco,1.9819587749885912,within,0.7078152641606937,4.078243273881282,True
GNB,without_tobacco,-5.750198897938354,below,0.7078152641606937,4.078243273881282,False
GRC,without_tobacco,2.919894533383257,within,0.7078152641606937,4.078243273881282,True
GTM,without_tobacco,0.9698569740974676,within,0.7078152641606937,4.078243273881282,True
GUY,without_tobacco,-4.199503924146569,within,0.7078152641606937,4.078243273881282,True
HND,without_tobacco,1.3784719981304647,within,0.7078152641606937,4.078243273881282,True
HRV,without_tobacco,0.982549424230271,within,0.7078152641606937,4.078243273881282,True
HTI,without_tobacco,-2.2647140584925154,within,0.7078152641606937,4.078243273881282,True
HUN,without_tobacco,-1.620644478684099,within,0.7078152641606937,4.078243273881282,True
IDN,without_tobacco,0.5684885278637211,within,0.7078152641606937,4.078243273881282,True
IND,without_tobacco,2.09384443844813,within,0.7078152641606937,4.078243273881282,True
IRL,without_tobacco,-1.330528956048454,within,0.7078152641606937,4.078243273881282,True
IRN,without_tobacco,3.6036787686116725,within,0.7078152641606937,4.078243273881282,False
IRQ,without_tobacco,0.425277114807713,within,0.7078152641606937,4.078243273881282,True
ISL,without_tobacco,1.0549078468384465,within,0.7078152641606937,4.078243273881282,True
ISR,without_tobacco,3.141683230029386,within,0.7078152641606937,4.078243273881282,True
ITA,without_tobacco,2.417657074068117,within,0.7078152641606937,4.078243273881282,True
JAM,without_tobacco,1.3491771723548425,within,0.7078152641606937,4.078243273881282,True
JOR,without_tobacco,7.416440187044415,above,0.7078152641606937,4.078243273881282,True
JPN,without_tobacco,3.88249456373741,within,0.7078152641606937,4.078243273881282,True
KAZ,without_tobacco,-3.278271925502011,within,0.7078152641606937,4.078243273881282,True
KEN,without_tobacco,-1.8109852549434322,within,0.7078152641606937,4.078243273881282,True
KGZ,without_tobacco,3.861717576141146,within,0.7078152641606937,4.078243273881282,True
KHM,without_tobacco,2.094587244337859,within,0.7078152641606937,4.078243273881282,True
KIR,without_tobacco,-2.257973365936465,within,0.7078152641606937,4.078243273881282,False
KOR,without_tobacco,3.295407408163854,within,0.7078152641606937,4.078243273881282,True
KWT,without_tobacco,2.398054345466562,within,0.7078152641606937,4.078243273881282,True
LAO,without_tobacco,-0.10385803057232579,within,0.7078152641606937,4.078243273881282,True
LBN,without_tobacco,4.629912980896364,above,0.7078152641606937,4.078243273881282,False
LBR,without_tobacco,-2.4260076698436848,within,0.7078152641606937,4.078243273881282,True
LBY,without_tobacco,-0.12638567948604873,within,0.7078152641606937,4.078243273881282,True
LCA,without_tobacco,2.78449023655223,within,0.7078152641606937,4.078243273881282,True
LKA,without_tobacco,5.07613395049006,above,0.7078152641606937,4.078243273881282,False
LSO,without_tobacco,-17.426592136106073,below,0.7078152641606937,4.078243273881282,True
LTU,without_tobacco,-3.2784344972393598,within,0.7078152641606937,4.078243273881282,False
LUX,without_tobacco,-1.963706709338254,within,0.7078152641606937,4.078243273881282,True
LVA,without_tobacco,-1.7657326003919707,within,0.7078152641606937,4.078243273881282,True
MAR,without_tobacco,3.686070402978828,within,0.7078152641606937,4.078243273881282,True
MDA,without_tobacco,-0.5063819245734749,within,0.7078152641606937,4.078243273881282,True
MDG,without_tobacco,2.604236746135591,within,0.7078152641606937,4.078243273881282,True
MDV,without_tobacco,2.0766175855644065,within,0.7078152641606937,4.078243273881282,True
MEX,without_tobacco,1.2674125013803632,within,0.7078152641606937,4.078243273881282,True
MKD,without_tobacco,1.2362000770889523,within,0.7078152641606937,4.078243273881282,True
MLI,without_tobacco,-2.5550875003823634,within,0.7078152641606937,4.078243273881282,True
MLT,without_tobacco,2.039459174925696,within,0.7078152641606937,4.078243273881282,True
MMR,without_tobacco,0.32258362408515495,within,0.7078152641606937,4.078243273881282,True
MNE,without_tobacco,1.4241715528237933,within,0.7078152641606937,4.078243273881282,True
MNG,without_tobacco,-2.386644799206721,within,0.7078152641606937,4.078243273881282,True
MOZ,without_tobacco,-5.2127334265085565,below,0.7078152641606937,4.078243273881282,True
MRT,without_tobacco,3.092044256258262,within,0.7078152641606937,4.078243273881282,True
MUS,without_tobacco,-0.9141204336279571,within,0.7078152641606937,4.078243273881282,True
MWI,without_tobacco,0.6892449791349193,within,0.7078152641606937,4.078243273881282,True
MYS,without_tobacco,-1.160949368801539,within,0.7078152641606937,4.078243273881282,True
NER,without_tobacco,-0.526027320551556,within,0.7078152641606937,4.078243273881282,True
NGA,without_tobacco,-6.826562218221632,below,0.7078152641606937,4.078243273881282,False
NLD,without_tobacco,-0.4874449750739984,within,0.7078152641606937,4.078243273881282,True
NOR,without_tobacco,-1.2082496331332777,within,0.7078152641606937,4.078243273881282,True
NPL,without_tobacco,4.665850261616029,above,0.7078152641606937,4.078243273881282,False
NZL,without_tobacco,1.7736141239605558,within,0.7078152641606937,4.078243273881282,True
OMN,without_tobacco,-3.7894961021371643,within,0.7078152641606937,4.078243273881282,True
PAK,without_tobacco,0.6465314515432681,within,0.7078152641606937,4.078243273881282,True
PAN,without_tobacco,1.113408155367253,within,0.7078152641606937,4.078243273881282,False
PER,without_tobacco,8.164477660808416,above,0.7078152641606937,4.078243273881282,True
PHL,without_tobacco,0.8871381788180486,within,0.7078152641606937,4.078243273881282,True
PNG,without_tobacco,2.5860971001887947,within,0.7078152641606937,4.078243273881282,True
POL,without_tobacco,0.185942374612992,within,0.7078152641606937,4.078243273881282,True
PRT,without_tobacco,2.431919998645327,within,0.7078152641606937,4.078243273881282,True
PRY,without_tobacco,2.2358127078447865,within,0.7078152641606937,4.078243273881282,True
PSE,without_tobacco,5.905515453609979,above,0.7078152641606937,4.078243273881282,False
QAT,without_tobacco,-5.557671001783788,below,0.7078152641606937,4.078243273881282,False
ROU,without_tobacco,-0.9082903428610081,within,0.7078152641606937,4.078243273881282,True
RUS,without_tobacco,-5.637167710219785,below,0.7078152641606937,4.078243273881282,True
RWA,without_tobacco,4.12318074835931,within,0.7078152641606937,4.078243273881282,True
SAU,without_tobacco,-3.3955840001584647,within,0.7078152641606937,4.078243273881282,True
SEN,without_tobacco,2.8093828593976298,within,0.7078152641606937,4.078243273881282,True
SGP,without_tobacco,-0.056380847025337744,within,0.7078152641606937,4.078243273881282,True
SLB,without_tobacco,2.148588103127011,within,0.7078152641606937,4.078243273881282,True
SLE,without_tobacco,-9.115751130036536,below,0.7078152641606937,4.078243273881282,False
SLV,without_tobacco,1.5613202440110854,within,0.7078152641606937,4.078243273881282,True
SRB,without_tobacco,0.5729540902687233,within,0.7078152641606937,4.078243273881282,True
STP,without_tobacco,3.8593646115552787,within,0.7078152641606937,4.078243273881282,False
SVK,without_tobacco,-1.0409987971505927,within,0.7078152641606937,4.078243273881282,True
SVN,without_tobacco,1.7784608028897537,within,0.7078152641606937,4.078243273881282,True
SWE,without_tobacco,0.17222244523279073,within,0.7078152641606937,4.078243273881282,True
SWZ,without_tobacco,-18.96929617499132,below,0.7078152641606937,4.078243273881282,True
SYC,without_tobacco,-2.1404121916429517,within,0.7078152641606937,4.078243273881282,True
TCD,without_tobacco,-5.108169389412602,below,0.7078152641606937,4.078243273881282,False
TGO,without_tobacco,-1.7921715473194126,within,0.7078152641606937,4.078243273881282,True
THA,without_tobacco,3.75180328190325,within,0.7078152641606937,4.078243273881282,True
TKM,without_tobacco,-3.744078739599516,within,0.7078152641606937,4.078243273881282,True
TLS,without_tobacco,1.240365764593136,within,0.7078152641606937,4.078243273881282,False
TON,without_tobacco,6.432604512228366,above,0.7078152641606937,4.078243273881282,False
TUN,without_tobacco,4.720876501675264,above,0.7078152641606937,4.078243273881282,False
TUR,without_tobacco,1.3805341610650999,within,0.7078152641606937,4.078243273881282,True
TZA,without_tobacco,2.0569435512542,within,0.7078152641606937,4.078243273881282,True
UGA,without_tobacco,1.045018582846815,within,0.7078152641606937,4.078243273881282,True
UKR,without_tobacco,-0.7665061626600647,within,0.7078152641606937,4.078243273881282,True
URY,without_tobacco,0.21149734071860848,within,0.7078152641606937,4.078243273881282,True
USA,without_tobacco,-4.438094146732709,within,0.7078152641606937,4.078243273881282,False
UZB,without_tobacco,0.5066662525964176,within,0.7078152641606937,4.078243273881282,True
VNM,without_tobacco,3.191901472897996,within,0.7078152641606937,4.078243273881282,True
VUT,without_tobacco,2.2214246396358845,within,0.7078152641606937,4.078243273881282,True
WSM,without_tobacco,2.1589404408507704,within,0.7078152641606937,4.078243273881282,True
ZAF,without_tobacco,-10.38811135329805,below,0.7078152641606937,4.078243273881282,True
ZMB,without_tobacco,-4.500846254780292,below,0.7078152641606937,4.078243273881282,False
ZWE,without_tobacco,-9.21545929750365,below,0.7078152641606937,4.078243273881282,True
AFG,resources_only,-4.924967326838697,below,0.711347879738797,4.053514608745849,False
ALB,resources_only,5.167324080161492,above,0.711347879738797,4.053514608745849,False
ARE,resources_only,0.03809510998928545,within,0.711347879738797,4.053514608745849,True
ARG,resources_only,-0.5870023043426755,within,0.711347879738797,4.053514608745849,True
ARM,resources_only,1.2250584396647923,within,0.711347879738797,4.053514608745849,True
AUS,resources_only,1.248599117578408,within,0.711347879738797,4.053514608745849,True
AUT,resources_only,-0.5827146841627808,within,0.711347879738797,4.053514608745849,True
AZE,resources_only,-0.03202959074050682,within,0.711347879738797,4.053514608745849,True
BDI,resources_only,4.601767881239191,above,0.711347879738797,4.053514608745849,False
BEL,resources_only,-0.583207525524017,within,0.711347879738797,4.053514608745849,True
BEN,resources_only,-0.11435348289380443,within,0.711347879738797,4.053514608745849,True
BFA,resources_only,-1.008878096169255,within,0.711347879738797,4.053514608745849,True
BGD,resources_only,8.285315924632158,above,0.711347879738797,4.053514608745849,True
BGR,resources_only,-1.2468334434010728,within,0.711347879738797,4.053514608745849,True
BHR,resources_only,-3.7701323642548914,within,0.711347879738797,4.053514608745849,True
BHS,resources_only,-4.248282571216606,within,0.711347879738797,4.053514608745849,True
BIH,resources_only,3.503700073004822,within,0.711347879738797,4.053514608745849,True
BLR,resources_only,-1.717954216027266,within,0.711347879738797,4.053514608745849,False
BLZ,resources_only,3.1637131610573164,within,0.711347879738797,4.053514608745849,True
BOL,resources_only,1.0169181772040332,within,0.711347879738797,4.053514608745849,True
BRA,resources_only,-0.01836977109792315,within,0.711347879738797,4.053514608745849,True
BRN,resources_only,-3.664080444050356,within,0.711347879738797,4.053514608745849,True
BTN,resources_only,2.5181109370291352,within,0.711347879738797,4.053514608745849,True
BWA,resources_only,-11.427792599108187,below,0.711347879738797,4.053514608745849,True
CAN,resources_only,0.6029693394626747,within,0.711347879738797,4.053514608745849,True
CHE,resources_only,-0.4527461980705425,within,0.711347879738797,4.053514608745849,True
CHL,resources_only,3.329498968788158,within,0.711347879738797,4.053514608745849,True
CHN,resources_only,3.9778108860454893,within,0.711347879738797,4.053514608745849,True
CIV,resources_only,-5.047960548307252,below,0.711347879738797,4.053514608745849,False
CMR,resources_only,-6.770346572837099,below,0.711347879738797,4.053514608745849,False
COD,resources_only,1.2782612540892941,within,0.711347879738797,4.053514608745849,True
COG,resources_only,-5.594083112537369,below,0.711347879738797,4.053514608745849,True
COL,resources_only,3.5052752613444937,within,0.711347879738797,4.053514608745849,False
COM,resources_only,3.058146004956825,within,0.711347879738797,4.053514608745849,True
CPV,resources_only,6.1623639961850785,above,0.711347879738797,4.053514608745849,False
CRI,resources_only,5.369163805263767,above,0.711347879738797,4.053514608745849,True
CYP,resources_only,3.7737314465620955,within,0.711347879738797,4.053514608745849,True
CZE,resources_only,-0.3099814121791127,within,0.711347879738797,4.053514608745849,True
DEU,resources_only,-1.1203635279233595,within,0.711347879738797,4.053514608745849,True
DNK,resources_only,-0.9735377069240911,within,0.711347879738797,4.053514608745849,True
DZA,resources_only,2.826177328842732,within,0.711347879738797,4.053514608745849,False
ECU,resources_only,4.305506904302675,within,0.711347879738797,4.053514608745849,False
EGY,resources_only,-1.960552934751206,within,0.711347879738797,4.053514608745849,True
ESP,resources_only,2.9738218104216543,within,0.711347879738797,4.053514608745849,True
EST,resources_only,-0.15719005803224206,within,0.711347879738797,4.053514608745849,True
ETH,resources_only,6.254059909459684,above,0.711347879738797,4.053514608745849,False
FIN,resources_only,0.6415294020673059,within,0.711347879738797,4.053514608745849,True
FJI,resources_only,-2.947086081377563,within,0.711347879738797,4.053514608745849,True
FRA,resources_only,1.2132513641426925,within,0.711347879738797,4.053514608745849,True
GAB,resources_only,-8.852692165188785,below,0.711347879738797,4.053514608745849,False
GBR,resources_only,0.1798456855877788,within,0.711347879738797,4.053514608745849,True
GEO,resources_only,-0.718657436156235,within,0.711347879738797,4.053514608745849,True
GHA,resources_only,-2.9376073302100565,within,0.711347879738797,4.053514608745849,True
GMB,resources_only,2.0047354572031537,within,0.711347879738797,4.053514608745849,True
GNB,resources_only,-5.711123034947775,below,0.711347879738797,4.053514608745849,False
GRC,resources_only,2.901235579100941,within,0.711347879738797,4.053514608745849,True
GTM,resources_only,0.941982973019222,within,0.711347879738797,4.053514608745849,True
GUY,resources_only,-4.235547231508789,within,0.711347879738797,4.053514608745849,True
HND,resources_only,1.2976631867471582,within,0.711347879738797,4.053514608745849,True
HRV,resources_only,0.959375382886094,within,0.711347879738797,4.053514608745849,True
HTI,resources_only,-2.2200769078000917,within,0.711347879738797,4.053514608745849,True
HUN,resources_only,-1.6536968374534808,within,0.711347879738797,4.053514608745849,True
IDN,resources_only,0.6516071315225531,within,0.711347879738797,4.053514608745849,True
IND,resources_only,2.1662065926716423,within,0.711347879738797,4.053514608745849,True
IRL,resources_only,-1.3229045727944992,within,0.711347879738797,4.053514608745849,True
IRN,resources_only,3.593702948880278,within,0.711347879738797,4.053514608745849,False
IRQ,resources_only,0.2602150696011165,within,0.711347879738797,4.053514608745849,True
ISL,resources_only,1.1021736933676323,within,0.711347879738797,4.053514608745849,True
ISR,resources_only,3.1520903872340114,within,0.711347879738797,4.053514608745849,True
ITA,resources_only,2.481394159186621,within,0.711347879738797,4.053514608745849,True
JAM,resources_only,1.2544515706675412,within,0.711347879738797,4.053514608745849,True
JOR,resources_only,7.1155762853901905,above,0.711347879738797,4.053514608745849,True
JPN,resources_only,3.9480005437849712,within,0.711347879738797,4.053514608745849,True
KAZ,resources_only,-3.246655927742026,within,0.711347879738797,4.053514608745849,True
KEN,resources_only,-1.755319143375175,within,0.711347879738797,4.053514608745849,True
KGZ,resources_only,3.8599486866383046,within,0.711347879738797,4.053514608745849,True
KHM,resources_only,2.1755282632431374,within,0.711347879738797,4.053514608745849,True
KIR,resources_only,-2.378030070432203,within,0.711347879738797,4.053514608745849,False
KOR,resources_only,3.3768953379354087,within,0.711347879738797,4.053514608745849,True
KWT,resources_only,2.213056520539311,within,0.711347879738797,4.053514608745849,True
LAO,resources_only,-0.024684649890517107,within,0.711347879738797,4.053514608745849,True
LBN,resources_only,4.550514546797828,above,0.711347879738797,4.053514608745849,False
LBR,resources_only,-2.401852635066014,within,0.711347879738797,4.053514608745849,True
LBY,resources_only,-0.2295146169147273,within,0.711347879738797,4.053514608745849,True
LCA,resources_only,2.7041458320446736,within,0.711347879738797,4.053514608745849,True
LKA,resources_only,5.128373527466351,above,0.711347879738797,4.053514608745849,False
LSO,resources_only,-17.442268584507254,below,0.711347879738797,4.053514608745849,True
LTU,resources_only,-3.2701755399428265,within,0.711347879738797,4.053514608745849,False
LUX,resources_only,-1.8717656972893337,within,0.711347879738797,4.053514608745849,True
LVA,resources_only,-1.7629271247389227,within,0.711347879738797,4.053514608745849,True
MAR,resources_only,3.677939395854736,within,0.711347879738797,4.053514608745849,True
MDA,resources_only,-0.5440409639142558,within,0.711347879738797,4.053514608745849,True
MDG,resources_only,2.6613630208647905,within,0.711347879738797,4.053514608745849,True
MDV,resources_only,2.140016905761101,within,0.711347879738797,4.053514608745849,True
MEX,resources_only,1.1711327997301595,within,0.711347879738797,4.053514608745849,True
MKD,resources_only,1.209442232963923,within,0.711347879738797,4.053514608745849,True
MLI,resources_only,-2.5255162545341534,within,0.711347879738797,4.053514608745849,True
MLT,resources_only,1.9840070330536435,within,0.711347879738797,4.053514608745849,True
MMR,resources_only,0.3990602278637283,within,0.711347879738797,4.053514608745849,True
MNE,resources_only,1.4720304736300562,within,0.711347879738797,4.053514608745849,True
MNG,resources_only,-2.391932017204411,within,0.711347879738797,4.053514608745849,True
MOZ,resources_only,-5.174517771404155,below,0.711347879738797,4.053514608745849,True
MRT,resources_only,3.0548211546898614,within,0.711347879738797,4.053514608745849,True
MUS,resources_only,-0.8827731574592406,within,0.711347879738797,4.053514608745849,True
MWI,resources_only,0.7374960157080537,within,0.711347879738797,4.053514608745849,True
MYS,resources_only,-1.1305646124434077,within,0.711347879738797,4.053514608745849,True
NER,resources_only,-0.4749048196486356,within,0.711347879738797,4.053514608745849,True
NGA,resources_only,-6.756560860090524,below,0.711347879738797,4.053514608745849,False
NLD,resources_only,-0.3806740067954877,within,0.711347879738797,4.053514608745849,True
NOR,resources_only,-1.1206331947440447,within,0.711347879738797,4.053514608745849,True
NPL,resources_only,4.717831429507072,above,0.711347879738797,4.053514608745849,False
NZL,resources_only,1.718805069389262,within,0.711347879738797,4.053514608745849,True
OMN,resources_only,-3.816616758990662,within,0.711347879738797,4.053514608745849,True
PAK,resources_only,0.6319331125181975,within,0.711347879738797,4.053514608745849,True
PAN,resources_only,1.0534886164315935,within,0.711347879738797,4.053514608745849,False
PER,resources_only,8.145847720635956,above,0.711347879738797,4.053514608745849,True
PHL,resources_only,0.9624586734561831,within,0.711347879738797,4.053514608745849,True
PNG,resources_only,2.46679329529389,within,0.711347879738797,4.053514608745849,True
POL,resources_only,0.19497613090543098,within,0.711347879738797,4.053514608745849,True
PRT,resources_only,2.4684582171017126,within,0.711347879738797,4.053514608745849,True
PRY,resources_only,2.164658985931055,within,0.711347879738797,4.053514608745849,True
PSE,resources_only,5.613815243749542,above,0.711347879738797,4.053514608745849,False
QAT,resources_only,-5.607820714016256,below,0.711347879738797,4.053514608745849,False
ROU,resources_only,-0.932878946245836,within,0.711347879738797,4.053514608745849,True
RUS,resources_only,-5.61355640633073,below,0.711347879738797,4.053514608745849,True
RWA,resources_only,4.177903623728781,within,0.711347879738797,4.053514608745849,True
SAU,resources_only,-3.4631381460665125,within,0.711347879738797,4.053514608745849,True
SEN,resources_only,2.848359329075251,within,0.711347879738797,4.053514608745849,True
SGP,resources_only,0.08649012795922317,within,0.711347879738797,4.053514608745849,True
SLB,resources_only,2.0867600264872266,within,0.711347879738797,4.053514608745849,True
SLE,resources_only,-9.001323986106677,below,0.711347879738797,4.053514608745849,False
SLV,resources_only,1.4825349388744513,within,0.711347879738797,4.053514608745849,True
SRB,resources_only,0.5890522416680426,within,0.711347879738797,4.053514608745849,True
STP,resources_only,3.876179209535252,within,0.711347879738797,4.053514608745849,False
SVK,resources_only,-1.0321542289817671,within,0.711347879738797,4.053514608745849,True
SVN,resources_only,1.8318820675592917,within,0.711347879738797,4.053514608745849,True
SWE,resources_only,0.26003195782524813,within,0.711347879738797,4.053514608745849,True
SWZ,resources_only,-18.97269586768595,below,0.711347879738797,4.053514608745849,True
SYC,resources_only,-2.1865535494506787,within,0.711347879738797,4.053514608745849,True
TCD,resources_only,-5.0310793134459715,below,0.711347879738797,4.053514608745849,False
TGO,resources_only,-1.7556203066929257,within,0.711347879738797,4.053514608745849,True
THA,resources_only,3.807419851646628,within,0.711347879738797,4.053514608745849,True
TKM,resources_only,-3.7348004889342263,within,0.711347879738797,4.053514608745849,True
TLS,resources_only,1.3374035129245385,within,0.711347879738797,4.053514608745849,False
TON,resources_only,4.973711761265037,above,0.711347879738797,4.053514608745849,False
TUN,resources_only,4.680915884216404,above,0.711347879738797,4.053514608745849,False
TUR,resources_only,1.3054488017614432,within,0.711347879738797,4.053514608745849,True
TZA,resources_only,2.091250855543578,within,0.711347879738797,4.053514608745849,True
UGA,resources_only,1.0997441119833837,within,0.711347879738797,4.053514608745849,True
UKR,resources_only,-0.7918323195997772,within,0.711347879738797,4.053514608745849,True
URY,resources_only,0.17152411617050234,within,0.711347879738797,4.053514608745849,True
USA,resources_only,-4.497150202556654,below,0.711347879738797,4.053514608745849,False
UZB,resources_only,0.45063603883538406,within,0.711347879738797,4.053514608745849,True
VNM,resources_only,3.272217193800458,within,0.711347879738797,4.053514608745849,True
VUT,resources_only,2.1668817787406454,within,0.711347879738797,4.053514608745849,True
WSM,resources_only,1.5710854760002633,within,0.711347879738797,4.053514608745849,True
ZAF,resources_only,-10.408373528547337,below,0.711347879738797,4.053514608745849,True
ZMB,resources_only,-4.443425012728987,within,0.711347879738797,4.053514608745849,False
ZWE,resources_only,-9.175459811741995,below,0.711347879738797,4.053514608745849,True
